UF DO HOSPITAL;LOCAL_DE_INTERNAÇÃO;ANO_MÊS;CPF_DO_PACIENTE;TIPO_DE_INTERNAÇÃO;QTD_DE_DIAS;VALOR_PAGO
RIO DE JANEIRO;HOSPITAL X18;06/2021;123456917742;PARTO CESARIANA;3;4975,50
RIO DE JANEIRO;HOSPITAL X18;06/2021;123456917745;PARTO CESARIANA;1;8790,35
RIO DE JANEIRO;HOSPITAL X18;06/2021;123456917748;PARTO CESARIANA;2;9009,45
RIO DE JANEIRO;HOSPITAL X18;06/2021;123456917751;PARTO CESARIANA;2;6645,77
PARANA;HOSPITAL X180;06/2021;123456917754;PARTO NORMAL;2;1763,94
PARANA;HOSPITAL X180;06/2021;123456917757;PARTO CESARIANA;2;4534,29
MINAS GERAIS;HOSPITAL X183;06/2021;123456917760;PARTO CESARIANA;1;3700,98
RIO GRANDE DO SUL;HOSPITAL X184;06/2021;123456917763;PARTO CESARIANA;3;8629,86
RIO GRANDE DO SUL;HOSPITAL X184;06/2021;123456917766;PARTO NORMAL;2;8589,55
RIO DE JANEIRO;HOSPITAL X187;06/2021;123456917769;PARTO CESARIANA;2;8287,06
RIO DE JANEIRO;HOSPITAL X187;06/2021;123456917772;PARTO CESARIANA;2;8860,05
RIO DE JANEIRO;HOSPITAL X187;06/2021;123456917775;PARTO CESARIANA;2;9163,63
RIO DE JANEIRO;HOSPITAL X187;06/2021;123456917778;PARTO CESARIANA;2;8698,48
MINAS GERAIS;HOSPITAL X19;06/2021;123456917781;PARTO CESARIANA;3;9014,06
MINAS GERAIS;HOSPITAL X19;06/2021;123456917784;PARTO NORMAL;2;14146,86
MINAS GERAIS;HOSPITAL X19;06/2021;123456917787;PARTO CESARIANA;2;7539,43
MINAS GERAIS;HOSPITAL X19;06/2021;123456917790;PARTO CESARIANA;3;9368,56
MINAS GERAIS;HOSPITAL X19;06/2021;123456917793;PARTO CESARIANA;2;5314,25
MINAS GERAIS;HOSPITAL X19;06/2021;123456917796;PARTO CESARIANA;2;5567,15
MINAS GERAIS;HOSPITAL X19;06/2021;123456917799;PARTO CESARIANA;2;11167,88
DISTRITO FEDERAL;HOSPITAL X190;06/2021;123456917802;PARTO CESARIANA;4;10297,89
DISTRITO FEDERAL;HOSPITAL X190;06/2021;123456917805;PARTO NORMAL;1;9918,85
DISTRITO FEDERAL;HOSPITAL X190;06/2021;123456917808;PARTO NORMAL;2;10972,68
DISTRITO FEDERAL;HOSPITAL X190;06/2021;123456917811;PARTO NORMAL;2;10358,68
DISTRITO FEDERAL;HOSPITAL X190;06/2021;123456917814;PARTO NORMAL;3;11464,81
DISTRITO FEDERAL;HOSPITAL X190;06/2021;123456917817;PARTO NORMAL;1;13149,22
ALAGOAS;HOSPITAL X191;06/2021;123456917820;PARTO CESARIANA;5;12548,33
ALAGOAS;HOSPITAL X191;06/2021;123456917823;PARTO CESARIANA;2;9942,36
AMAPA;HOSPITAL X192;06/2021;123456917826;PARTO CESARIANA;3;7341,43
MINAS GERAIS;HOSPITAL X194;06/2021;123456917829;PARTO CESARIANA;3;7708,12
MINAS GERAIS;HOSPITAL X194;06/2021;123456917832;PARTO CESARIANA;2;8972,97
MINAS GERAIS;HOSPITAL X194;06/2021;123456917835;PARTO CESARIANA;2;5611,95
MINAS GERAIS;HOSPITAL X194;06/2021;123456917838;PARTO CESARIANA;2;5611,95
MINAS GERAIS;HOSPITAL X194;06/2021;123456917841;PARTO NORMAL;1;5462,47
RIO DE JANEIRO;HOSPITAL X196;06/2021;123456917844;PARTO NORMAL;2;16560,59
RIO DE JANEIRO;HOSPITAL X198;06/2021;123456917847;PARTO CESARIANA;2;6848,20
RIO DE JANEIRO;HOSPITAL X198;06/2021;123456917850;PARTO CESARIANA;2;9958,85
RIO DE JANEIRO;HOSPITAL X198;06/2021;123456917853;PARTO CESARIANA;2;10665,20
RIO DE JANEIRO;HOSPITAL X198;06/2021;123456917856;PARTO CESARIANA;2;9282,60
RIO DE JANEIRO;HOSPITAL X198;06/2021;123456917859;PARTO NORMAL;1;5457,60
RIO DE JANEIRO;HOSPITAL X198;06/2021;123456917862;PARTO CESARIANA;2;6791,60
MINAS GERAIS;HOSPITAL X2;06/2021;123456917865;PARTO NORMAL;1;10812,24
MINAS GERAIS;HOSPITAL X2;06/2021;123456917868;PARTO NORMAL;1;6759,81
MINAS GERAIS;HOSPITAL X2;06/2021;123456917871;PARTO NORMAL;1;7890,00
MINAS GERAIS;HOSPITAL X2;06/2021;123456917874;PARTO CESARIANA;1;7126,95
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917877;PARTO CESARIANA;2;6821,11
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917880;PARTO CESARIANA;2;4483,81
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917883;PARTO NORMAL;2;9056,23
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917886;PARTO NORMAL;4;7407,30
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917889;PARTO CESARIANA;2;9861,17
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917892;PARTO CESARIANA;47;514988,21
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917895;PARTO CESARIANA;1;2008,34
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917898;PARTO CESARIANA;3;13061,37
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917901;PARTO CESARIANA;3;4482,04
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917904;PARTO CESARIANA;2;9020,78
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917907;PARTO CESARIANA;2;8261,66
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917910;PARTO CESARIANA;2;9417,86
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917913;PARTO NORMAL;3;7944,71
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917916;PARTO NORMAL;2;10148,46
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917919;PARTO CESARIANA;2;7872,10
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917922;PARTO NORMAL;2;15692,50
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917925;PARTO CESARIANA;1;6021,94
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917928;PARTO CESARIANA;2;9914,22
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917931;PARTO CESARIANA;2;6428,35
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917934;PARTO CESARIANA;3;5510,68
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917937;PARTO CESARIANA;2;9984,56
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917940;PARTO CESARIANA;2;8039,36
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917943;PARTO CESARIANA;3;6192,50
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917946;PARTO CESARIANA;2;6406,64
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917949;PARTO NORMAL;1;4430,97
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917952;PARTO CESARIANA;2;7577,78
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917955;PARTO CESARIANA;2;6684,15
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917958;PARTO CESARIANA;2;8363,40
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917961;PARTO CESARIANA;2;6511,36
RIO DE JANEIRO;HOSPITAL X20;06/2021;123456917964;PARTO NORMAL;2;8721,31
RIO DE JANEIRO;HOSPITAL X201;06/2021;123456917967;PARTO NORMAL;2;5147,80
SAO PAULO;HOSPITAL X203;06/2021;123456917970;PARTO CESARIANA;2;5698,39
SANTA CATARINA;HOSPITAL X206;06/2021;123456917973;PARTO CESARIANA;2;5125,47
BAHIA;HOSPITAL X212;06/2021;123456917976;PARTO CESARIANA;3;10364,51
RIO DE JANEIRO;HOSPITAL X216;06/2021;123456917979;PARTO CESARIANA;4;5811,90
CEARA;HOSPITAL X218;06/2021;123456917982;PARTO CESARIANA;1;5357,56
CEARA;HOSPITAL X218;06/2021;123456917985;PARTO CESARIANA;1;2842,20
RIO DE JANEIRO;HOSPITAL X219;06/2021;123456917988;PARTO CESARIANA;2;6893,07
MINAS GERAIS;HOSPITAL X22;06/2021;123456917991;PARTO CESARIANA;2;6755,35
MINAS GERAIS;HOSPITAL X22;06/2021;123456917994;PARTO NORMAL;1;3465,10
MINAS GERAIS;HOSPITAL X22;06/2021;123456917997;PARTO CESARIANA;2;3741,30
MATO GROSSO;HOSPITAL X222;06/2021;123456918000;PARTO CESARIANA;1;8063,79
MATO GROSSO;HOSPITAL X222;06/2021;123456918003;PARTO CESARIANA;1;6875,59
DISTRITO FEDERAL;HOSPITAL X225;06/2021;123456918006;PARTO CESARIANA;2;7004,45
DISTRITO FEDERAL;HOSPITAL X225;06/2021;123456918009;PARTO CESARIANA;2;7702,72
BAHIA;HOSPITAL X226;06/2021;123456918012;PARTO CESARIANA;2;6923,47
SAO PAULO;HOSPITAL X23;06/2021;123456918015;PARTO NORMAL;2;7244,37
SAO PAULO;HOSPITAL X23;06/2021;123456918018;PARTO CESARIANA;2;7262,37
SAO PAULO;HOSPITAL X23;06/2021;123456918021;PARTO NORMAL;1;8539,00
SAO PAULO;HOSPITAL X23;06/2021;123456918024;PARTO CESARIANA;2;8618,59
SAO PAULO;HOSPITAL X23;06/2021;123456918027;PARTO CESARIANA;2;7606,47
SAO PAULO;HOSPITAL X23;06/2021;123456918030;PARTO NORMAL;2;8909,37
SAO PAULO;HOSPITAL X23;06/2021;123456918033;PARTO CESARIANA;2;8832,24
SAO PAULO;HOSPITAL X23;06/2021;123456918036;PARTO CESARIANA;2;6973,50
SAO PAULO;HOSPITAL X23;06/2021;123456918039;PARTO CESARIANA;4;7281,03
SAO PAULO;HOSPITAL X23;06/2021;123456918042;PARTO CESARIANA;2;7555,80
SAO PAULO;HOSPITAL X23;06/2021;123456918045;PARTO NORMAL;2;11649,87
SAO PAULO;HOSPITAL X23;06/2021;123456918048;PARTO CESARIANA;1;8832,64
SAO PAULO;HOSPITAL X23;06/2021;123456918051;PARTO NORMAL;2;6907,29
SAO PAULO;HOSPITAL X23;06/2021;123456918054;PARTO CESARIANA;2;8446,50
SAO PAULO;HOSPITAL X23;06/2021;123456918057;PARTO CESARIANA;7;20634,17
SAO PAULO;HOSPITAL X23;06/2021;123456918060;PARTO CESARIANA;2;11237,52
SAO PAULO;HOSPITAL X23;06/2021;123456918063;PARTO CESARIANA;2;6992,13
SAO PAULO;HOSPITAL X23;06/2021;123456918066;PARTO NORMAL;1;8557,63
SAO PAULO;HOSPITAL X23;06/2021;123456918069;PARTO CESARIANA;1;7905,12
SAO PAULO;HOSPITAL X23;06/2021;123456918072;PARTO NORMAL;3;18208,87
SAO PAULO;HOSPITAL X23;06/2021;123456918075;PARTO CESARIANA;2;8850,87
SAO PAULO;HOSPITAL X23;06/2021;123456918078;PARTO NORMAL;1;8009,11
SAO PAULO;HOSPITAL X23;06/2021;123456918081;PARTO CESARIANA;2;9573,50
SAO PAULO;HOSPITAL X23;06/2021;123456918084;PARTO NORMAL;2;7244,37
SAO PAULO;HOSPITAL X23;06/2021;123456918087;PARTO CESARIANA;2;9067,00
SAO PAULO;HOSPITAL X23;06/2021;123456918090;PARTO NORMAL;2;6906,87
SAO PAULO;HOSPITAL X23;06/2021;123456918093;PARTO NORMAL;4;14882,24
SAO PAULO;HOSPITAL X23;06/2021;123456918096;PARTO NORMAL;2;5921,13
SAO PAULO;HOSPITAL X23;06/2021;123456918099;PARTO NORMAL;3;11157,63
SAO PAULO;HOSPITAL X23;06/2021;123456918102;PARTO CESARIANA;3;7243,74
SAO PAULO;HOSPITAL X23;06/2021;123456918105;PARTO CESARIANA;2;9064,24
SAO PAULO;HOSPITAL X23;06/2021;123456918108;PARTO NORMAL;2;7225,74
SAO PAULO;HOSPITAL X23;06/2021;123456918111;PARTO CESARIANA;12;29548,87
SAO PAULO;HOSPITAL X23;06/2021;123456918114;PARTO CESARIANA;1;8621,28
SAO PAULO;HOSPITAL X23;06/2021;123456918117;PARTO CESARIANA;1;8581,03
SAO PAULO;HOSPITAL X23;06/2021;123456918120;PARTO CESARIANA;2;9139,80
SAO PAULO;HOSPITAL X23;06/2021;123456918123;PARTO CESARIANA;2;7657,25
SAO PAULO;HOSPITAL X23;06/2021;123456918126;PARTO CESARIANA;1;8273,50
SAO PAULO;HOSPITAL X23;06/2021;123456918129;PARTO CESARIANA;2;9241,27
SAO PAULO;HOSPITAL X23;06/2021;123456918132;PARTO CESARIANA;2;8580,63
SAO PAULO;HOSPITAL X23;06/2021;123456918135;PARTO CESARIANA;2;10849,74
SAO PAULO;HOSPITAL X23;06/2021;123456918138;PARTO CESARIANA;2;6295,50
SAO PAULO;HOSPITAL X23;06/2021;123456918141;PARTO CESARIANA;1;8969,03
SAO PAULO;HOSPITAL X23;06/2021;123456918144;PARTO CESARIANA;3;7262,37
SAO PAULO;HOSPITAL X23;06/2021;123456918147;PARTO CESARIANA;1;10200,63
SAO PAULO;HOSPITAL X23;06/2021;123456918150;PARTO CESARIANA;3;7160,75
SAO PAULO;HOSPITAL X23;06/2021;123456918153;PARTO CESARIANA;2;7361,99
SAO PAULO;HOSPITAL X23;06/2021;123456918156;PARTO CESARIANA;3;10892,13
SAO PAULO;HOSPITAL X23;06/2021;123456918159;PARTO NORMAL;4;10534,06
SAO PAULO;HOSPITAL X23;06/2021;123456918162;PARTO CESARIANA;2;6775,74
SAO PAULO;HOSPITAL X23;06/2021;123456918165;PARTO CESARIANA;3;7590,34
SAO PAULO;HOSPITAL X23;06/2021;123456918168;PARTO CESARIANA;2;6992,13
SAO PAULO;HOSPITAL X23;06/2021;123456918171;PARTO CESARIANA;3;6524,13
SAO PAULO;HOSPITAL X231;06/2021;123456918174;PARTO CESARIANA;2;4337,95
SAO PAULO;HOSPITAL X234;06/2021;123456918177;PARTO CESARIANA;2;7793,11
SAO PAULO;HOSPITAL X236;06/2021;123456918180;PARTO CESARIANA;2;7970,00
SAO PAULO;HOSPITAL X236;06/2021;123456918183;PARTO CESARIANA;2;8238,50
PIAUI;HOSPITAL X237;06/2021;123456918186;PARTO CESARIANA;2;4502,53
PIAUI;HOSPITAL X237;06/2021;123456918189;PARTO CESARIANA;2;6344,02
PIAUI;HOSPITAL X237;06/2021;123456918192;PARTO CESARIANA;2;3938,28
ESPIRITO SANTO;HOSPITAL X238;06/2021;123456918195;PARTO CESARIANA;2;6166,96
ESPIRITO SANTO;HOSPITAL X238;06/2021;123456918198;PARTO CESARIANA;2;6222,04
ESPIRITO SANTO;HOSPITAL X238;06/2021;123456918201;PARTO CESARIANA;2;5375,65
PERNAMBUCO;HOSPITAL X24;06/2021;123456918204;PARTO CESARIANA;2;15505,46
PERNAMBUCO;HOSPITAL X24;06/2021;123456918207;PARTO CESARIANA;2;11777,27
PERNAMBUCO;HOSPITAL X24;06/2021;123456918210;PARTO CESARIANA;2;5391,12
PERNAMBUCO;HOSPITAL X24;06/2021;123456918213;PARTO CESARIANA;2;14497,73
PERNAMBUCO;HOSPITAL X24;06/2021;123456918216;PARTO CESARIANA;2;14898,56
PERNAMBUCO;HOSPITAL X24;06/2021;123456918219;PARTO CESARIANA;3;15205,70
PERNAMBUCO;HOSPITAL X24;06/2021;123456918222;PARTO CESARIANA;3;13991,80
PERNAMBUCO;HOSPITAL X24;06/2021;123456918225;PARTO CESARIANA;2;15974,01
PERNAMBUCO;HOSPITAL X24;06/2021;123456918228;PARTO CESARIANA;2;16016,46
PERNAMBUCO;HOSPITAL X24;06/2021;123456918231;PARTO CESARIANA;2;13519,15
PERNAMBUCO;HOSPITAL X24;06/2021;123456918234;PARTO CESARIANA;2;14796,69
PERNAMBUCO;HOSPITAL X24;06/2021;123456918237;PARTO CESARIANA;3;15393,24
PERNAMBUCO;HOSPITAL X24;06/2021;123456918240;PARTO CESARIANA;2;12813,75
PERNAMBUCO;HOSPITAL X24;06/2021;123456918243;PARTO CESARIANA;1;13839,86
PERNAMBUCO;HOSPITAL X24;06/2021;123456918246;PARTO CESARIANA;2;16090,95
PERNAMBUCO;HOSPITAL X24;06/2021;123456918249;PARTO CESARIANA;2;14511,38
PERNAMBUCO;HOSPITAL X24;06/2021;123456918252;PARTO CESARIANA;2;12307,50
PERNAMBUCO;HOSPITAL X24;06/2021;123456918255;PARTO CESARIANA;2;13997,36
PERNAMBUCO;HOSPITAL X24;06/2021;123456918258;PARTO CESARIANA;2;17233,51
PERNAMBUCO;HOSPITAL X24;06/2021;123456918261;PARTO CESARIANA;4;16010,95
PERNAMBUCO;HOSPITAL X24;06/2021;123456918264;PARTO NORMAL;2;11965,97
PERNAMBUCO;HOSPITAL X24;06/2021;123456918267;PARTO CESARIANA;2;12450,10
PERNAMBUCO;HOSPITAL X24;06/2021;123456918270;PARTO CESARIANA;2;14491,42
PERNAMBUCO;HOSPITAL X24;06/2021;123456918273;PARTO NORMAL;1;12812,63
PERNAMBUCO;HOSPITAL X24;06/2021;123456918276;PARTO CESARIANA;2;14023,51
PERNAMBUCO;HOSPITAL X24;06/2021;123456918279;PARTO CESARIANA;3;13657,22
PERNAMBUCO;HOSPITAL X24;06/2021;123456918282;PARTO CESARIANA;1;15030,87
BAHIA;HOSPITAL X241;06/2021;123456918285;PARTO CESARIANA;2;6880,41
BAHIA;HOSPITAL X241;06/2021;123456918288;PARTO CESARIANA;2;6527,82
BAHIA;HOSPITAL X241;06/2021;123456918291;PARTO CESARIANA;2;7819,79
SAO PAULO;HOSPITAL X243;06/2021;123456918294;PARTO CESARIANA;2;3709,47
SAO PAULO;HOSPITAL X247;06/2021;123456918297;PARTO CESARIANA;2;7896,62
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918300;PARTO CESARIANA;2;7504,70
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918303;PARTO CESARIANA;2;5265,17
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918306;PARTO CESARIANA;2;8230,55
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918309;PARTO NORMAL;2;9085,55
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918312;PARTO CESARIANA;2;9055,20
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918315;PARTO CESARIANA;2;5469,82
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918318;PARTO CESARIANA;2;7117,67
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918321;PARTO CESARIANA;2;6036,09
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918324;PARTO CESARIANA;2;5870,94
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918327;PARTO CESARIANA;2;5503,17
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918330;PARTO CESARIANA;2;5458,17
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918333;PARTO CESARIANA;2;7957,57
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918336;PARTO NORMAL;2;3901,03
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918339;PARTO CESARIANA;3;4873,10
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918342;PARTO CESARIANA;1;5143,02
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918345;PARTO CESARIANA;2;3843,53
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918348;PARTO CESARIANA;2;6533,11
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918351;PARTO NORMAL;1;6092,98
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918354;PARTO CESARIANA;2;5938,74
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918357;PARTO NORMAL;3;4261,18
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918360;PARTO CESARIANA;2;4001,03
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918363;PARTO NORMAL;2;9773,78
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918366;PARTO CESARIANA;2;5098,02
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918369;PARTO CESARIANA;2;4490,80
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918372;PARTO CESARIANA;3;8436,63
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918375;PARTO CESARIANA;1;2443,53
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918378;PARTO CESARIANA;2;5485,02
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918381;PARTO CESARIANA;1;4196,91
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918384;PARTO CESARIANA;2;7779,64
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918387;PARTO CESARIANA;2;5667,82
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918390;PARTO NORMAL;3;3506,38
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918393;PARTO CESARIANA;2;5307,67
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918396;PARTO CESARIANA;2;5119,01
RIO DE JANEIRO;HOSPITAL X25;06/2021;123456918399;PARTO CESARIANA;2;8540,21
SAO PAULO;HOSPITAL X251;06/2021;123456918402;PARTO NORMAL;2;1888,60
RORAIMA;HOSPITAL X253;06/2021;123456918405;PARTO CESARIANA;2;4157,24
BAHIA;HOSPITAL X256;06/2021;123456918408;PARTO CESARIANA;2;3930,67
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918411;PARTO CESARIANA;1;6574,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918414;PARTO CESARIANA;2;4958,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918417;PARTO NORMAL;3;5282,95
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918420;PARTO CESARIANA;2;5214,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918423;PARTO CESARIANA;2;7928,19
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918426;PARTO CESARIANA;2;6475,53
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918429;PARTO NORMAL;1;8678,95
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918432;PARTO CESARIANA;2;5659,45
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918435;PARTO CESARIANA;3;6202,95
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918438;PARTO CESARIANA;2;5189,83
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918441;PARTO CESARIANA;2;3800,00
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918444;PARTO CESARIANA;2;8103,50
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918447;PARTO CESARIANA;2;4811,56
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918450;PARTO NORMAL;2;5570,95
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918453;PARTO NORMAL;2;5814,15
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918456;PARTO CESARIANA;1;4958,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918459;PARTO NORMAL;2;1346,15
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918462;PARTO CESARIANA;2;5427,92
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918465;PARTO CESARIANA;2;6803,84
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918468;PARTO CESARIANA;2;6234,80
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918471;PARTO NORMAL;2;7569,51
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918474;PARTO CESARIANA;2;4214,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918477;PARTO NORMAL;2;3723,00
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918480;PARTO CESARIANA;2;4214,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918483;PARTO CESARIANA;2;5618,18
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918486;PARTO CESARIANA;3;4958,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918489;PARTO CESARIANA;2;4141,99
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918492;PARTO CESARIANA;2;7871,61
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918495;PARTO CESARIANA;2;6398,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918498;PARTO CESARIANA;2;5214,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918501;PARTO CESARIANA;2;7007,45
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918504;PARTO NORMAL;3;5126,50
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918507;PARTO CESARIANA;3;5485,83
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918510;PARTO NORMAL;3;5565,85
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918513;PARTO CESARIANA;2;4589,32
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918516;PARTO CESARIANA;1;6449,83
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918519;PARTO CESARIANA;3;4459,45
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918522;PARTO CESARIANA;2;6627,92
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918525;PARTO CESARIANA;2;4811,56
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918528;PARTO NORMAL;2;5628,63
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918531;PARTO CESARIANA;2;4214,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918534;PARTO CESARIANA;3;5189,83
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918537;PARTO CESARIANA;2;6158,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918540;PARTO CESARIANA;3;4958,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918543;PARTO CESARIANA;2;6494,61
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918546;PARTO CESARIANA;2;5414,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918549;PARTO CESARIANA;3;6414,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918552;PARTO NORMAL;2;5355,00
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918555;PARTO CESARIANA;3;4958,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918558;PARTO CESARIANA;2;5427,92
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918561;PARTO CESARIANA;2;6791,99
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918564;PARTO NORMAL;3;6972,55
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918567;PARTO CESARIANA;2;5141,99
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918570;PARTO CESARIANA;2;5427,92
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918573;PARTO CESARIANA;2;4459,45
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918576;PARTO CESARIANA;2;5427,92
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918579;PARTO CESARIANA;2;5141,99
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918582;PARTO CESARIANA;2;6158,75
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918585;PARTO CESARIANA;3;6303,05
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918588;PARTO CESARIANA;1;6687,92
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918591;PARTO CESARIANA;2;5441,99
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918594;PARTO CESARIANA;2;5427,92
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918597;PARTO CESARIANA;2;4214,14
RIO DE JANEIRO;HOSPITAL X26;06/2021;123456918600;PARTO CESARIANA;2;6627,92
